"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0071371";"GO:0071371";"cellular response to gonadotropin stimulus";"1/13";"18/18888";0,0555555555555556;80,7179487179487;8,88006416011338;0,0123221194106596;0,0459361363323856;0,0225078961371182;"WT1";1
"GO:0072087";"GO:0072087";"renal vesicle development";"1/13";"18/18888";0,0555555555555556;80,7179487179487;8,88006416011338;0,0123221194106596;0,0459361363323856;0,0225078961371182;"PAX2";1
"GO:0072189";"GO:0072189";"ureter development";"1/13";"18/18888";0,0555555555555556;80,7179487179487;8,88006416011338;0,0123221194106596;0,0459361363323856;0,0225078961371182;"PAX2";1
"GO:0090190";"GO:0090190";"positive regulation of branching involved in ureteric bud morphogenesis";"1/13";"18/18888";0,0555555555555556;80,7179487179487;8,88006416011338;0,0123221194106596;0,0459361363323856;0,0225078961371182;"PAX2";1
"GO:1902307";"GO:1902307";"positive regulation of sodium ion transmembrane transport";"1/13";"18/18888";0,0555555555555556;80,7179487179487;8,88006416011338;0,0123221194106596;0,0459361363323856;0,0225078961371182;"ACTN4";1
"GO:0060039";"GO:0060039";"pericardium development";"1/13";"19/18888";0,0526315789473684;76,4696356275304;8,63742516378836;0,0130025546225121;0,0481189430190776;0,0235774328921464;"WT1";1
"GO:0032409";"GO:0032409";"regulation of transporter activity";"2/13";"260/18888";0,00769230769230769;11,1763313609467;4,33615187926834;0,0133216138059065;0,0489424507216998;0,0239809371334396;"ACTN4/TRPC6";2
"GO:0007351";"GO:0007351";"tripartite regional subdivision";"1/13";"20/18888";0,05;72,6461538461539;8,41307250029108;0,0136825571022358;0,0491989819208052;0,0241066328938234;"WT1";1
"GO:0008595";"GO:0008595";"anterior/posterior axis specification, embryo";"1/13";"20/18888";0,05;72,6461538461539;8,41307250029108;0,0136825571022358;0,0491989819208052;0,0241066328938234;"WT1";1
"GO:0072079";"GO:0072079";"nephron tubule formation";"1/13";"20/18888";0,05;72,6461538461539;8,41307250029108;0,0136825571022358;0,0491989819208052;0,0241066328938234;"PAX2";1
