"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0046718";"GO:0046718";"symbiont entry into host cell";"3/19";"156/18888";0,0192307692307692;19,1174089068826;7,21024728052343;0,000485935092140551;0,00485935092140551;0,00207638634375847;"CD81/SCARB2/CR2";3
"GO:0002753";"GO:0002753";"cytoplasmic pattern recognition receptor signaling pathway";"3/19";"163/18888";0,0184049079754601;18,2964158863416;7,03757208986213;0,000552328779244183;0,00543123299590113;0,00232074987068389;"IRAK1/TLR4/TLR7";3
"GO:0044409";"GO:0044409";"symbiont entry into host";"3/19";"163/18888";0,0184049079754601;18,2964158863416;7,03757208986213;0,000552328779244183;0,00543123299590113;0,00232074987068389;"CD81/SCARB2/CR2";3
"GO:0061081";"GO:0061081";"positive regulation of myeloid leukocyte cytokine production involved in immune response";"2/19";"35/18888";0,0571428571428571;56,806015037594;10,485970910604;0,000559237243089009;0,0054537185689672;0,00233035788986199;"TLR4/TLR7";2
"GO:0010934";"GO:0010934";"macrophage cytokine production";"2/19";"37/18888";0,0540540540540541;53,7354196301565;10,1887268617126;0,000625219598689599;0,00594967037462683;0,00254227663643733;"TLR4/TLR7";2
"GO:0010935";"GO:0010935";"regulation of macrophage cytokine production";"2/19";"37/18888";0,0540540540540541;53,7354196301565;10,1887268617126;0,000625219598689599;0,00594967037462683;0,00254227663643733;"TLR4/TLR7";2
"GO:0071404";"GO:0071404";"cellular response to low-density lipoprotein particle stimulus";"2/19";"37/18888";0,0540540540540541;53,7354196301565;10,1887268617126;0,000625219598689599;0,00594967037462683;0,00254227663643733;"CD81/TLR4";2
"GO:0048660";"GO:0048660";"regulation of smooth muscle cell proliferation";"3/19";"174/18888";0,0172413793103448;17,1397459165154;6,78690630103326;0,000667969943375778;0,00630563626546734;0,00269437981370103;"APOE/IRAK1/TLR4";3
"GO:0007616";"GO:0007616";"long-term memory";"2/19";"39/18888";0,0512820512820513;50,9797570850202;9,91439312882108;0,000694793638743108;0,00645556294265249;0,00275844304150807;"APOE/MECP2";2
"GO:0060999";"GO:0060999";"positive regulation of dendritic spine development";"2/19";"39/18888";0,0512820512820513;50,9797570850202;9,91439312882108;0,000694793638743108;0,00645556294265249;0,00275844304150807;"APOE/MECP2";2
"GO:0048659";"GO:0048659";"smooth muscle cell proliferation";"3/19";"178/18888";0,0168539325842697;16,7545830869308;6,70137422207797;0,000713567489866254;0,00657820029720453;0,00281084562208829;"APOE/IRAK1/TLR4";3
"GO:0009595";"GO:0009595";"detection of biotic stimulus";"2/19";"40/18888";0,05;49,7052631578947;9,78491599933542;0,000730923420785826;0,00663453566559442;0,00283491755916122;"TLR4/C4B";2
"GO:0032728";"GO:0032728";"positive regulation of interferon-beta production";"2/19";"40/18888";0,05;49,7052631578947;9,78491599933542;0,000730923420785826;0,00663453566559442;0,00283491755916122;"TLR4/TLR7";2
"GO:0016032";"GO:0016032";"viral process";"4/19";"428/18888";0,00934579439252336;9,29070339399902;5,50530345863411;0,000769096536636433;0,00692773979565642;0,00296020282080234;"CD81/APOE/SCARB2/CR2";4
"GO:0001662";"GO:0001662";"behavioral fear response";"2/19";"42/18888";0,0476190476190476;47,3383458646616;9,53980345012898;0,000805860288055577;0,00714973789402692;0,00305506195471802;"APOE/MECP2";2
"GO:0042119";"GO:0042119";"neutrophil activation";"2/19";"42/18888";0,0476190476190476;47,3383458646616;9,53980345012898;0,000805860288055577;0,00714973789402692;0,00305506195471802;"FCGR2B/ITGAM";2
"GO:0002209";"GO:0002209";"behavioral defense response";"2/19";"43/18888";0,0465116279069767;46,2374541003672;9,42362858275783;0,000844664091261979;0,00731334153807144;0,0031249693102018;"APOE/MECP2";2
"GO:1904646";"GO:1904646";"cellular response to amyloid-beta";"2/19";"43/18888";0,0465116279069767;46,2374541003672;9,42362858275783;0,000844664091261979;0,00731334153807144;0,0031249693102018;"TLR4/FCGR2B";2
"GO:0032640";"GO:0032640";"tumor necrosis factor production";"3/19";"189/18888";0,0158730158730159;15,7794486215539;6,47983267932679;0,000849091348064227;0,00731334153807144;0,0031249693102018;"FCGR2A/TLR4/FCGR2B";3
"GO:0032680";"GO:0032680";"regulation of tumor necrosis factor production";"3/19";"189/18888";0,0158730158730159;15,7794486215539;6,47983267932679;0,000849091348064227;0,00731334153807144;0,0031249693102018;"FCGR2A/TLR4/FCGR2B";3
"GO:0014002";"GO:0014002";"astrocyte development";"2/19";"44/18888";0,0454545454545455;45,1866028708134;9,31138432735786;0,00088435595634065;0,00750748221929473;0,00320792505177714;"TLR4/C1QA";2
"GO:0030890";"GO:0030890";"positive regulation of B cell proliferation";"2/19";"44/18888";0,0454545454545455;45,1866028708134;9,31138432735786;0,00088435595634065;0,00750748221929473;0,00320792505177714;"CD81/TLR4";2
"GO:0071706";"GO:0071706";"tumor necrosis factor superfamily cytokine production";"3/19";"194/18888";0,0154639175257732;15,3727618014107;6,38518996297705;0,000915742696640067;0,00766366228393815;0,00327466033363637;"FCGR2A/TLR4/FCGR2B";3
"GO:1903555";"GO:1903555";"regulation of tumor necrosis factor superfamily cytokine production";"3/19";"194/18888";0,0154639175257732;15,3727618014107;6,38518996297705;0,000915742696640067;0,00766366228393815;0,00327466033363637;"FCGR2A/TLR4/FCGR2B";3
"GO:0043300";"GO:0043300";"regulation of leukocyte degranulation";"2/19";"45/18888";0,0444444444444444;44,1824561403509;9,20285166179487;0,000924934247535417;0,00768607332459008;0,00328423650533332;"FCGR2B/ITGAM";2
"GO:0090207";"GO:0090207";"regulation of triglyceride metabolic process";"2/19";"46/18888";0,0434782608695652;43,2219679633867;9,09782830212628;0,000966397331187739;0,0079744674881226;0,00340746648243597;"APOE/C3";2
"GO:0140894";"GO:0140894";"endolysosomal toll-like receptor signaling pathway";"2/19";"47/18888";0,0425531914893617;42,3023516237402;8,99612709228669;0,00100874357573447;0,00826609319004635;0,0035320772863802;"IRAK1/TLR7";2
"GO:0051701";"GO:0051701";"biological process involved in interaction with host";"3/19";"202/18888";0,0148514851485149;14,7639395518499;6,24085536199276;0,00102915956685829;0,00827550796675095;0,00353610019275085;"CD81/SCARB2/CR2";3
"GO:0001774";"GO:0001774";"microglial cell activation";"2/19";"48/18888";0,0416666666666667;41,4210526315789;8,89757457920272;0,00105197135170563;0,00827550796675095;0,00353610019275085;"C1QA/ITGAM";2
"GO:0002673";"GO:0002673";"regulation of acute inflammatory response";"2/19";"48/18888";0,0416666666666667;41,4210526315789;8,89757457920272;0,00105197135170563;0,00827550796675095;0,00353610019275085;"C3/FCGR2B";2
"GO:0006305";"GO:0006305";"DNA alkylation";"2/19";"48/18888";0,0416666666666667;41,4210526315789;8,89757457920272;0,00105197135170563;0,00827550796675095;0,00353610019275085;"DNMT3A/MECP2";2
"GO:0006306";"GO:0006306";"DNA methylation";"2/19";"48/18888";0,0416666666666667;41,4210526315789;8,89757457920272;0,00105197135170563;0,00827550796675095;0,00353610019275085;"DNMT3A/MECP2";2
"GO:0042596";"GO:0042596";"fear response";"2/19";"48/18888";0,0416666666666667;41,4210526315789;8,89757457920272;0,00105197135170563;0,00827550796675095;0,00353610019275085;"APOE/MECP2";2
"GO:0048469";"GO:0048469";"cell maturation";"3/19";"205/18888";0,0146341463414634;14,5478818998716;6,188834572553;0,0010738840851743;0,0083919418576535;0,0035858520515754;"C3/C1QA/MECP2";3
"GO:0036230";"GO:0036230";"granulocyte activation";"2/19";"49/18888";0,0408163265306122;40,5757250268528;8,80200974861689;0,00109607903172217;0,00850903458836948;0,00363588543071274;"FCGR2B/ITGAM";2
"GO:0061082";"GO:0061082";"myeloid leukocyte cytokine production";"2/19";"50/18888";0,04;39,7642105263158;8,70928290062637;0,00114106499049375;0,00880037051491912;0,00376037241449265;"TLR4/TLR7";2
"GO:0002285";"GO:0002285";"lymphocyte activation involved in immune response";"3/19";"212/18888";0,0141509433962264;14,0675273088381;6,07160154211914;0,00118299547417071;0,00897804213899669;0,00383629097643124;"CD81/TLR4/FCGR2B";3
"GO:0002269";"GO:0002269";"leukocyte activation involved in inflammatory response";"2/19";"51/18888";0,0392156862745098;38,984520123839;8,61925464704529;0,00118692760481651;0,00897804213899669;0,00383629097643124;"C1QA/ITGAM";2
"GO:0042220";"GO:0042220";"response to cocaine";"2/19";"51/18888";0,0392156862745098;38,984520123839;8,61925464704529;0,00118692760481651;0,00897804213899669;0,00383629097643124;"DNMT3A/MECP2";2
"GO:0010543";"GO:0010543";"regulation of platelet activation";"2/19";"52/18888";0,0384615384615385;38,2348178137652;8,53179501529154;0,00123366525357085;0,00927213375295287;0,00396195545732777;"APOE/TLR4";2
"GO:0009612";"GO:0009612";"response to mechanical stimulus";"3/19";"216/18888";0,0138888888888889;13,8070175438596;6,007078524354;0,00124838214058952;0,00932336029047869;0,00398384440601186;"TLR4/TLR7/ITGAM";3
"GO:1904645";"GO:1904645";"response to amyloid-beta";"2/19";"54/18888";0,037037037037037;36,8187134502924;8,36410407079056;0,00132975918030379;0,00986865303621682;0,00421684639103288;"TLR4/FCGR2B";2
"GO:0002823";"GO:0002823";"negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains";"2/19";"56/18888";0,0357142857142857;35,5037593984962;8,20533007151936;0,00142933384333652;0,0105413370946068;0,00450428230893547;"FCGR2B/CR2";2
"GO:0002707";"GO:0002707";"negative regulation of lymphocyte mediated immunity";"2/19";"57/18888";0,0350877192982456;34,8808864265928;8,12904165189789;0,00148042242024827;0,0107171684410611;0,00457941452566303;"FCGR2B/CR2";2
"GO:0031663";"GO:0031663";"lipopolysaccharide-mediated signaling pathway";"2/19";"57/18888";0,0350877192982456;34,8808864265928;8,12904165189789;0,00148042242024827;0,0107171684410611;0,00457941452566303;"IRAK1/TLR4";2
"GO:0061900";"GO:0061900";"glial cell activation";"2/19";"57/18888";0,0350877192982456;34,8808864265928;8,12904165189789;0,00148042242024827;0,0107171684410611;0,00457941452566303;"C1QA/ITGAM";2
"GO:0060998";"GO:0060998";"regulation of dendritic spine development";"2/19";"58/18888";0,0344827586206897;34,2794918330309;8,05470003136211;0,00153237634851909;0,0110256347027593;0,00471122125122366;"APOE/MECP2";2
"GO:0032608";"GO:0032608";"interferon-beta production";"2/19";"59/18888";0,0338983050847458;33,6984834968778;7,98222265461709;0,00158519402155711;0,0112682466592614;0,00481488862603585;"TLR4/TLR7";2
"GO:0032648";"GO:0032648";"regulation of interferon-beta production";"2/19";"59/18888";0,0338983050847458;33,6984834968778;7,98222265461709;0,00158519402155711;0,0112682466592614;0,00481488862603585;"TLR4/TLR7";2
"GO:0050670";"GO:0050670";"regulation of lymphocyte proliferation";"3/19";"237/18888";0,0126582278481013;12,5836109260493;5,69443870073546;0,00162920012329492;0,0113757125006329;0,00486080846369595;"CD81/TLR4/FCGR2B";3
"GO:0043030";"GO:0043030";"regulation of macrophage activation";"2/19";"60/18888";0,0333333333333333;33,1368421052632;7,91153179515814;0,00163887383483694;0,0113757125006329;0,00486080846369595;"TLR4/FCGR2B";2
"GO:0043113";"GO:0043113";"receptor clustering";"2/19";"60/18888";0,0333333333333333;33,1368421052632;7,91153179515814;0,00163887383483694;0,0113757125006329;0,00486080846369595;"CD81/APOE";2
"GO:0061462";"GO:0061462";"protein localization to lysosome";"2/19";"60/18888";0,0333333333333333;33,1368421052632;7,91153179515814;0,00163887383483694;0,0113757125006329;0,00486080846369595;"CD81/SCARB2";2
"GO:0071219";"GO:0071219";"cellular response to molecule of bacterial origin";"3/19";"238/18888";0,0126050420168067;12,530738611234;5,68054541287825;0,00164895030979102;0,0113787214359848;0,00486209417291412;"IRAK1/TLR4/FCGR2B";3
"GO:0002820";"GO:0002820";"negative regulation of adaptive immune response";"2/19";"61/18888";0,0327868852459016;32,5936151855047;7,84255419786228;0,00169341418589759;0,0116176089497625;0,00496417010431424;"FCGR2B/CR2";2
"GO:0032944";"GO:0032944";"regulation of mononuclear cell proliferation";"3/19";"241/18888";0,012448132780083;12,3747543131688;5,63936116474312;0,00170910431660314;0,0116574745294318;0,00498120454915062;"CD81/TLR4/FCGR2B";3
"GO:0050807";"GO:0050807";"regulation of synapse organization";"3/19";"243/18888";0,0123456790123457;12,2729044834308;5,61230957290257;0,00174996415896804;0,0118675730320821;0,00507097902084508;"APOE/FCGR2B/MECP2";3
"GO:0032757";"GO:0032757";"positive regulation of interleukin-8 production";"2/19";"63/18888";0,0317460317460317;31,5588972431078;7,70946620116457;0,00180507010182571;0,0121713298294533;0,00520077340616249;"TLR4/TLR7";2
"GO:0034142";"GO:0034142";"toll-like receptor 4 signaling pathway";"2/19";"64/18888";0,03125;31,0657894736842;7,64522885783426;0,001862182472073;0,0124850870286713;0,00533484093374981;"IRAK1/TLR4";2
"GO:0050803";"GO:0050803";"regulation of synapse structure or activity";"3/19";"249/18888";0,0120481927710843;11,9771718452758;5,53302561564415;0,00187621554481132;0,0125081036320755;0,00534467586062815;"APOE/FCGR2B/MECP2";3
"GO:0033002";"GO:0033002";"muscle cell proliferation";"3/19";"251/18888";0,0119521912350598;11,8817362130426;5,50720065606687;0,00191953451066271;0,0125876433845029;0,00537866296269123;"APOE/IRAK1/TLR4";3
"GO:0032613";"GO:0032613";"interleukin-10 production";"2/19";"65/18888";0,0307692307692308;30,5878542510121;7,58245036895877;0,00192014899085637;0,0125876433845029;0,00537866296269123;"TLR4/FCGR2B";2
"GO:0032653";"GO:0032653";"regulation of interleukin-10 production";"2/19";"65/18888";0,0307692307692308;30,5878542510121;7,58245036895877;0,00192014899085637;0,0125876433845029;0,00537866296269123;"TLR4/FCGR2B";2
"GO:1901224";"GO:1901224";"positive regulation of non-canonical NF-kappaB signal transduction";"2/19";"66/18888";0,0303030303030303;30,1244019138756;7,52107548133016;0,00197896806600346;0,0129015597673154;0,00551279850895991;"TLR4/TLR7";2
"GO:0002221";"GO:0002221";"pattern recognition receptor signaling pathway";"3/19";"259/18888";0,0115830115830116;11,5147327778907;5,40676133084844;0,0020990745722337;0,0134619884880682;0,00575226805154742;"IRAK1/TLR4/TLR7";3
"GO:0002704";"GO:0002704";"negative regulation of leukocyte mediated immunity";"2/19";"68/18888";0,0294117647058824;29,2383900928793;7,40232976680963;0,002099157526953;0,0134619884880682;0,00575226805154742;"FCGR2B/CR2";2
"GO:0050854";"GO:0050854";"regulation of antigen receptor-mediated signaling pathway";"2/19";"68/18888";0,0294117647058824;29,2383900928793;7,40232976680963;0,002099157526953;0,0134619884880682;0,00575226805154742;"CD81/FCGR2B";2
"GO:0010001";"GO:0010001";"glial cell differentiation";"3/19";"260/18888";0,0115384615384615;11,4704453441296;5,39451694802671;0,0021222285338918;0,0135363765945531;0,00578405387046469;"TLR4/C1QA/MECP2";3
"GO:2000379";"GO:2000379";"positive regulation of reactive oxygen species metabolic process";"2/19";"70/18888";0,0285714285714286;28,403007518797;7,28860418676825;0,00222273815852647;0,0141012420809744;0,0060254192299614;"TLR4/ITGAM";2
"GO:0071216";"GO:0071216";"cellular response to biotic stimulus";"3/19";"265/18888";0,0113207547169811;11,2540218470705;5,33428483655939;0,00224039801266026;0,0141372708820273;0,00604081423058973;"IRAK1/TLR4/FCGR2B";3
"GO:0070663";"GO:0070663";"regulation of leukocyte proliferation";"3/19";"267/18888";0,0112359550561798;11,1697220579539;5,31064245077684;0,00228879305265462;0,0142898190589018;0,00610599761749686;"CD81/TLR4/FCGR2B";3
"GO:0071900";"GO:0071900";"regulation of protein serine/threonine kinase activity";"3/19";"267/18888";0,0112359550561798;11,1697220579539;5,31064245077684;0,00228879305265462;0,0142898190589018;0,00610599761749686;"APOE/IRAK1/TLR4";3
"GO:0032722";"GO:0032722";"positive regulation of chemokine production";"2/19";"72/18888";0,0277777777777778;27,6140350877193;7,17954909328605;0,00234969729704201;0,014440847971404;0,0061705318272101;"TLR4/TLR7";2
"GO:0043954";"GO:0043954";"cellular component maintenance";"2/19";"72/18888";0,0277777777777778;27,6140350877193;7,17954909328605;0,00234969729704201;0,014440847971404;0,0061705318272101;"APOE/FCGR2B";2
"GO:0140895";"GO:0140895";"cell surface toll-like receptor signaling pathway";"2/19";"72/18888";0,0277777777777778;27,6140350877193;7,17954909328605;0,00234969729704201;0,014440847971404;0,0061705318272101;"IRAK1/TLR4";2
"GO:0071695";"GO:0071695";"anatomical structure maturation";"3/19";"271/18888";0,011070110701107;11,004855311711;5,26410395134629;0,00238753282013956;0,0145973509210605;0,0062374050768849;"C3/C1QA/MECP2";3
"GO:0071260";"GO:0071260";"cellular response to mechanical stimulus";"2/19";"73/18888";0,0273972602739726;27,2357606344629;7,12667291679719;0,00241443985793034;0,0146857682080299;0,0062751855233241;"TLR4/TLR7";2
"GO:0050795";"GO:0050795";"regulation of behavior";"2/19";"74/18888";0,027027027027027;26,8677098150782;7,07484808337194;0,00248002231146125;0,0150073145001245;0,00641258130736809;"APOE/MECP2";2
"GO:0002758";"GO:0002758";"innate immune response-activating signaling pathway";"3/19";"278/18888";0,0107913669064748;10,7277546383945;5,18496307299799;0,00256664705593694;0,0154522628877836;0,00660270644357569;"IRAK1/TLR4/TLR7";3
"GO:0032729";"GO:0032729";"positive regulation of type II interferon production";"2/19";"77/18888";0,025974025974026;25,8209159261791;6,92533956660563;0,00268179330015781;0,0160635334730265;0,00686390056519152;"TLR4/TLR7";2
"GO:0050853";"GO:0050853";"B cell receptor signaling pathway";"2/19";"78/18888";0,0256410256410256;25,4898785425101;6,87738573057765;0,00275071960665625;0,01639317745381;0,00700475646777428;"CD81/FCGR2B";2
"GO:0002752";"GO:0002752";"cell surface pattern recognition receptor signaling pathway";"2/19";"79/18888";0,0253164556962025;25,1672218520986;6,83032344211442;0,00282047795713709;0,0166408199471089;0,00711057337615088;"IRAK1/TLR4";2
"GO:0043299";"GO:0043299";"leukocyte degranulation";"2/19";"79/18888";0,0253164556962025;25,1672218520986;6,83032344211442;0,00282047795713709;0,0166408199471089;0,00711057337615088;"FCGR2B/ITGAM";2
"GO:0010721";"GO:0010721";"negative regulation of cell development";"3/19";"288/18888";0,0104166666666667;10,3552631578947;5,07667812234323;0,0028367018966045;0,0166532748158871;0,0071158953049152;"TLR4/FCGR2B/MECP2";3
"GO:0097061";"GO:0097061";"dendritic spine organization";"2/19";"81/18888";0,0246913580246914;24,5458089668616;6,73876345091715;0,00296248453744721;0,0173056027435035;0,00739463310806259;"APOE/FCGR2B";2
"GO:0043406";"GO:0043406";"positive regulation of MAP kinase activity";"2/19";"82/18888";0,024390243902439;24,2464698331194;6,69421366137961;0,00303472964602654;0,0175538283446633;0,00750069917671162;"IRAK1/TLR4";2
"GO:0043537";"GO:0043537";"negative regulation of blood vessel endothelial cell migration";"2/19";"82/18888";0,024390243902439;24,2464698331194;6,69421366137961;0,00303472964602654;0,0175538283446633;0,00750069917671162;"APOE/MECP2";2
"GO:0050871";"GO:0050871";"positive regulation of B cell activation";"2/19";"83/18888";0,0240963855421687;23,9543436905517;6,65045111788754;0,00310780055608412;0,0178019643503847;0,00760672696149357;"CD81/TLR4";2
"GO:0150076";"GO:0150076";"neuroinflammatory response";"2/19";"83/18888";0,0240963855421687;23,9543436905517;6,65045111788754;0,00310780055608412;0,0178019643503847;0,00760672696149357;"C1QA/ITGAM";2
"GO:0002218";"GO:0002218";"activation of innate immune response";"3/19";"298/18888";0,0100671140939597;10,0077711056164;4,97358594915834;0,00312376658649937;0,0178069786090302;0,0076088695394518;"IRAK1/TLR4/TLR7";3
"GO:0002312";"GO:0002312";"B cell activation involved in immune response";"2/19";"87/18888";0,0229885057471264;22,8529945553539;6,48281991425648;0,00340831112956047;0,0193356112157757;0,00826204975232523;"TLR4/FCGR2B";2
"GO:0072665";"GO:0072665";"protein localization to vacuole";"2/19";"88/18888";0,0227272727272727;22,5933014354067;6,44266140072471;0,0034854877534396;0,0196788303782714;0,00840870629009099;"CD81/SCARB2";2
"GO:0007249";"GO:0007249";"canonical NF-kappaB signal transduction";"3/19";"311/18888";0,00964630225080386;9,58943983753596;4,84664370741544;0,00352296223437113;0,0197956925550378;0,00845864115420437;"IRAK1/TLR4/TLR7";3
"GO:0001666";"GO:0001666";"response to hypoxia";"3/19";"313/18888";0,00958466453674121;9,52816546157726;4,82777724927809;0,00358702957113559;0,0200601653741232;0,00857164961124444;"IRAK1/DNMT3A/MECP2";3
"GO:0106027";"GO:0106027";"neuron projection organization";"2/19";"92/18888";0,0217391304347826;21,6109839816934;6,28845228073853;0,00380234380454084;0,0211639891007462;0,00904331024019395;"APOE/FCGR2B";2
"GO:0019915";"GO:0019915";"lipid storage";"2/19";"94/18888";0,0212765957446809;21,1511758118701;6,21496312262842;0,00396564000274619;0,0218524348932438;0,00933748110068136;"APOE/C3";2
"GO:0019216";"GO:0019216";"regulation of lipid metabolic process";"3/19";"326/18888";0,00920245398773006;9,14820794317081;4,70914830608724;0,00402100931812234;0,0218524348932438;0,00933748110068136;"APOE/C3/SCARB2";3
"GO:1904951";"GO:1904951";"positive regulation of establishment of protein localization";"3/19";"326/18888";0,00920245398773006;9,14820794317081;4,70914830608724;0,00402100931812234;0,0218524348932438;0,00933748110068136;"CD81/TLR4/ITGAM";3
"GO:0033555";"GO:0033555";"multicellular organismal response to stress";"2/19";"95/18888";0,0210526315789474;20,9285318559557;6,17906692951028;0,00404849976879948;0,0218524348932438;0,00933748110068136;"APOE/MECP2";2
"GO:0043279";"GO:0043279";"response to alkaloid";"2/19";"95/18888";0,0210526315789474;20,9285318559557;6,17906692951028;0,00404849976879948;0,0218524348932438;0,00933748110068136;"DNMT3A/MECP2";2
"GO:0046330";"GO:0046330";"positive regulation of JNK cascade";"2/19";"95/18888";0,0210526315789474;20,9285318559557;6,17906692951028;0,00404849976879948;0,0218524348932438;0,00933748110068136;"TLR4/FCGR2B";2
"GO:0036293";"GO:0036293";"response to decreased oxygen levels";"3/19";"327/18888";0,00917431192660551;9,12023177209078;4,70029877344426;0,00405566376408509;0,0218524348932438;0,00933748110068136;"IRAK1/DNMT3A/MECP2";3
"GO:0001910";"GO:0001910";"regulation of leukocyte mediated cytotoxicity";"2/19";"96/18888";0,0208333333333333;20,7105263157895;6,14371674077237;0,00413216527004687;0,0220631448807933;0,00942751685807312;"FCGR2B/ITGAM";2
"GO:0060996";"GO:0060996";"dendritic spine development";"2/19";"96/18888";0,0208333333333333;20,7105263157895;6,14371674077237;0,00413216527004687;0,0220631448807933;0,00942751685807312;"APOE/MECP2";2
"GO:0006576";"GO:0006576";"biogenic amine metabolic process";"2/19";"98/18888";0,0204081632653061;20,2878625134264;6,07459876987067;0,0043019073617229;0,0228659940848335;0,00977057195953187;"MECP2/ITGAM";2
"GO:0002709";"GO:0002709";"regulation of T cell mediated immunity";"2/19";"99/18888";0,0202020202020202;20,0829346092504;6,04080441407636;0,00438798089890933;0,023218912379879;0,00992137290808387;"CD81/FCGR2B";2
"GO:0002220";"GO:0002220";"innate immune response activating cell surface receptor signaling pathway";"2/19";"100/18888";0,02;19,8821052631579;6,00750287106162;0,00447485406480116;0,023364282285245;0,00998348904070683;"IRAK1/TLR4";2
"GO:0006304";"GO:0006304";"DNA modification";"2/19";"100/18888";0,02;19,8821052631579;6,00750287106162;0,00447485406480116;0,023364282285245;0,00998348904070683;"DNMT3A/MECP2";2
"GO:0048661";"GO:0048661";"positive regulation of smooth muscle cell proliferation";"2/19";"100/18888";0,02;19,8821052631579;6,00750287106162;0,00447485406480116;0,023364282285245;0,00998348904070683;"IRAK1/TLR4";2
"GO:0021700";"GO:0021700";"developmental maturation";"3/19";"341/18888";0,00879765395894428;8,7457941040284;4,58026019905157;0,00456020140180536;0,0235099558887194;0,0100457349426374;"C3/C1QA/MECP2";3
"GO:0010596";"GO:0010596";"negative regulation of endothelial cell migration";"2/19";"101/18888";0,0198019801980198;19,6852527357999;5,97468198601667;0,00456252533772605;0,0235099558887194;0,0100457349426374;"APOE/MECP2";2
"GO:0032755";"GO:0032755";"positive regulation of interleukin-6 production";"2/19";"101/18888";0,0198019801980198;19,6852527357999;5,97468198601667;0,00456252533772605;0,0235099558887194;0,0100457349426374;"TLR4/TLR7";2
"GO:0032677";"GO:0032677";"regulation of interleukin-8 production";"2/19";"102/18888";0,0196078431372549;19,4922600619195;5,94233002113842;0,00465099319798731;0,0238616172766305;0,010195998818471;"TLR4/TLR7";2
"GO:0015914";"GO:0015914";"phospholipid transport";"2/19";"103/18888";0,0194174757281553;19,3030148185999;5,9104356373939;0,00474025612786179;0,0239492275957842;0,0102334344499381;"APOE/SCARB2";2
"GO:0032637";"GO:0032637";"interleukin-8 production";"2/19";"103/18888";0,0194174757281553;19,3030148185999;5,9104356373939;0,00474025612786179;0,0239492275957842;0,0102334344499381;"TLR4/TLR7";2
"GO:0099175";"GO:0099175";"regulation of postsynapse organization";"2/19";"103/18888";0,0194174757281553;19,3030148185999;5,9104356373939;0,00474025612786179;0,0239492275957842;0,0102334344499381;"APOE/FCGR2B";2
"GO:0042063";"GO:0042063";"gliogenesis";"3/19";"346/18888";0,00867052023121387;8,61940979616672;4,53904973471212;0,00474925360797755;0,0239492275957842;0,0102334344499381;"TLR4/C1QA/MECP2";3
"GO:0032642";"GO:0032642";"regulation of chemokine production";"2/19";"104/18888";0,0192307692307692;19,1174089068826;5,87898787724948;0,00483031261159782;0,0241957089157807;0,0103387551923809;"TLR4/TLR7";2
"GO:0021549";"GO:0021549";"cerebellum development";"2/19";"105/18888";0,019047619047619;18,9353383458647;5,84797614830622;0,00492116113541301;0,0241957089157807;0,0103387551923809;"FCGR2B/MECP2";2
"GO:0031507";"GO:0031507";"heterochromatin formation";"2/19";"105/18888";0,019047619047619;18,9353383458647;5,84797614830622;0,00492116113541301;0,0241957089157807;0,0103387551923809;"DNMT3A/MECP2";2
"GO:0032602";"GO:0032602";"chemokine production";"2/19";"105/18888";0,019047619047619;18,9353383458647;5,84797614830622;0,00492116113541301;0,0241957089157807;0,0103387551923809;"TLR4/TLR7";2
"GO:1901222";"GO:1901222";"regulation of non-canonical NF-kappaB signal transduction";"2/19";"105/18888";0,019047619047619;18,9353383458647;5,84797614830622;0,00492116113541301;0,0241957089157807;0,0103387551923809;"TLR4/TLR7";2
"GO:1905477";"GO:1905477";"positive regulation of protein localization to membrane";"2/19";"105/18888";0,019047619047619;18,9353383458647;5,84797614830622;0,00492116113541301;0,0241957089157807;0,0103387551923809;"CD81/ITGAM";2
"GO:0070482";"GO:0070482";"response to oxygen levels";"3/19";"354/18888";0,00847457627118644;8,42462087421945;4,47481599839689;0,00506157326125344;0,0247828068393322;0,0105896204068155;"IRAK1/DNMT3A/MECP2";3
"GO:0030316";"GO:0030316";"osteoclast differentiation";"2/19";"107/18888";0,0186915887850467;18,581406787998;5,78722014781268;0,00510522825798536;0,0248932617538129;0,0106368174666159;"CD81/TLR4";2
"GO:0006641";"GO:0006641";"triglyceride metabolic process";"2/19";"108/18888";0,0185185185185185;18,4093567251462;5,75745638145279;0,00519844383900534;0,025140015286993;0,0107422545249506;"APOE/C3";2
"GO:0060291";"GO:0060291";"long-term synaptic potentiation";"2/19";"108/18888";0,0185185185185185;18,4093567251462;5,75745638145279;0,00519844383900534;0,025140015286993;0,0107422545249506;"APOE/MECP2";2
"GO:0045089";"GO:0045089";"positive regulation of innate immune response";"3/19";"365/18888";0,00821917808219178;8,17072819033886;4,38973069866801;0,00551101383482577;0,0265428421432425;0,0113416783109841;"IRAK1/TLR4/TLR7";3
"GO:1902106";"GO:1902106";"negative regulation of leukocyte differentiation";"2/19";"112/18888";0,0178571428571429;17,7518796992481;5,64228302203348;0,00557915117919851;0,0266534347832155;0,0113889342204819;"TLR4/FCGR2B";2
