"";"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0032635";"GO:0032635";"interleukin-6 production";"6/25";"176/18888";0,0340909090909091;25,7563636363636;12,0123836689481;9,18883897310715e-08;1,18664468889266e-06;4,9506365039038e-07;"PTPN22/FOXP3/HLA-B/IL10/TNFSF4/TNFAIP3";6
"GO:0032675";"GO:0032675";"regulation of interleukin-6 production";"6/25";"176/18888";0,0340909090909091;25,7563636363636;12,0123836689481;9,18883897310715e-08;1,18664468889266e-06;4,9506365039038e-07;"PTPN22/FOXP3/HLA-B/IL10/TNFSF4/TNFAIP3";6
"GO:0050869";"GO:0050869";"negative regulation of B cell activation";"4/25";"33/18888";0,121212121212121;91,5781818181818;18,9589120767008;9,51526216285419e-08;1,21572658059446e-06;5,07196504985285e-07;"FOXP3/IL10/TNFAIP3/CTLA4";4
"GO:0007162";"GO:0007162";"negative regulation of cell adhesion";"7/25";"310/18888";0,0225806451612903;17,0601290322581;10,3795018343467;1,1183665965279e-07;1,41385082361054e-06;5,89853185537155e-07;"PTPN22/FOXP3/HLA-DRB1/IL10/TNFSF4/SOCS1/CTLA4";7
"GO:0032633";"GO:0032633";"interleukin-4 production";"4/25";"35/18888";0,114285714285714;86,3451428571429;18,3979193284204;1,21537846701267e-07;1,50481395761054e-06;6,27802659032048e-07;"FOXP3/GATA3/HLA-DRB1/TNFSF4";4
"GO:0032673";"GO:0032673";"regulation of interleukin-4 production";"4/25";"35/18888";0,114285714285714;86,3451428571429;18,3979193284204;1,21537846701267e-07;1,50481395761054e-06;6,27802659032048e-07;"FOXP3/GATA3/HLA-DRB1/TNFSF4";4
"GO:0002757";"GO:0002757";"immune response-activating signaling pathway";"8/25";"500/18888";0,016;12,08832;9,14807291677223;1,65903727181113e-07;2,01358936989503e-06;8,40061825732972e-07;"PTPN22/FOXP3/GATA3/HLA-DRB1/TNIP1/HLA-DPB1/TNFAIP3/CTLA4";8
"GO:0070664";"GO:0070664";"negative regulation of leukocyte proliferation";"5/25";"98/18888";0,0510204081632653;38,5469387755102;13,5665773222216;1,65982804012996e-07;2,01358936989503e-06;8,40061825732972e-07;"FOXP3/HLA-DRB1/IL10/TNFAIP3/CTLA4";5
"GO:0002429";"GO:0002429";"immune response-activating cell surface receptor signaling pathway";"7/25";"332/18888";0,0210843373493976;15,9296385542169;9,99130612669369;1,78212252840712e-07;2,14032915661695e-06;8,92937182654514e-07;"PTPN22/FOXP3/GATA3/HLA-DRB1/HLA-DPB1/TNFAIP3/CTLA4";7
"GO:0042102";"GO:0042102";"positive regulation of T cell proliferation";"5/25";"104/18888";0,0480769230769231;36,3230769230769;13,1500459104908;2,23578173196695e-07;2,65858798028941e-06;1,10915279251305e-06;"IL23R/FOXP3/HLA-DPA1/TNFSF4/HLA-DPB1";5
"GO:0050851";"GO:0050851";"antigen receptor-mediated signaling pathway";"6/25";"208/18888";0,0288461538461538;21,7938461538462;10,9780238539597;2,46783905756338e-07;2,90575951777806e-06;1,21227181775043e-06;"PTPN22/FOXP3/GATA3/HLA-DRB1/HLA-DPB1/CTLA4";6
"GO:0002768";"GO:0002768";"immune response-regulating cell surface receptor signaling pathway";"7/25";"360/18888";0,0194444444444444;14,6906666666667;9,54789618164647;3,08310698741627e-07;3,59496261348246e-06;1,49980472765472e-06;"PTPN22/FOXP3/GATA3/HLA-DRB1/HLA-DPB1/TNFAIP3/CTLA4";7
"GO:0002449";"GO:0002449";"lymphocyte mediated immunity";"7/25";"372/18888";0,0188172043010753;14,2167741935484;9,37280250818096;3,84677757431115e-07;4,44228833341124e-06;1,85330579491104e-06;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4";7
"GO:0019882";"GO:0019882";"antigen processing and presentation";"5/25";"117/18888";0,0427350427350427;32,2871794871795;12,3583858861085;4,02686004985561e-07;4,60596087607294e-06;1,92158935712408e-06;"ERAP1/HLA-DRB1/HLA-DPA1/HLA-B/HLA-DPB1";5
"GO:0042088";"GO:0042088";"T-helper 1 type immune response";"4/25";"48/18888";0,0833333333333333;62,96;15,6472380822866;4,46461311274915e-07;5,01829004646848e-06;2,09361151857575e-06;"IL23R/STAT4/HLA-DRB1/TNFSF4";4
"GO:0043380";"GO:0043380";"regulation of memory T cell differentiation";"3/25";"12/18888";0,25;188,88;23,7007616259038;4,47091619460556e-07;5,01829004646848e-06;2,09361151857575e-06;"IL23R/HLA-DRB1/TNFSF4";3
"GO:0002718";"GO:0002718";"regulation of cytokine production involved in immune response";"5/25";"120/18888";0,0416666666666667;31,48;12,1939020019273;4,56817331868413e-07;5,07997792198115e-06;2,11934746558835e-06;"FOXP3/GATA3/IL10/IRF5/TNFSF4";5
"GO:0045581";"GO:0045581";"negative regulation of T cell differentiation";"4/25";"49/18888";0,0816326530612245;61,6751020408163;15,4819529916255;4,8571413571688e-07;5,35176767886214e-06;2,23273711831226e-06;"FOXP3/TNFSF4/SOCS1/CTLA4";4
"GO:0002367";"GO:0002367";"cytokine production involved in immune response";"5/25";"122/18888";0,040983606557377;30,9639344262295;12,0875702036323;4,95992592328578e-07;5,41533730351474e-06;2,25925812390816e-06;"FOXP3/GATA3/IL10/IRF5/TNFSF4";5
"GO:0043379";"GO:0043379";"memory T cell differentiation";"3/25";"13/18888";0,230769230769231;174,350769230769;22,7614581908617;5,80711362011737e-07;6,28319230428915e-06;2,62132392904302e-06;"IL23R/HLA-DRB1/TNFSF4";3
"GO:0050864";"GO:0050864";"regulation of B cell activation";"5/25";"130/18888";0,0384615384615385;29,0584615384615;11,686605318623;6,8008288444717e-07;7,29267450197367e-06;3,0424760620005e-06;"FOXP3/IL10/TNFSF4/TNFAIP3/CTLA4";5
"GO:0090715";"GO:0090715";"immunological memory formation process";"3/25";"14/18888";0,214285714285714;161,897142857143;21,9243378958328;7,38441544225468e-07;7,84839198774148e-06;3,27431928319816e-06;"IL23R/HLA-DRB1/TNFSF4";3
"GO:0045058";"GO:0045058";"T cell selection";"4/25";"56/18888";0,0714285714285714;53,9657142857143;14,4506285037105;8,36761008984089e-07;8,81535062973589e-06;3,67773075047485e-06;"IL23R/FOXP3/GATA3/JAK1";4
"GO:0045620";"GO:0045620";"negative regulation of lymphocyte differentiation";"4/25";"59/18888";0,0677966101694915;51,2216949152542;14,0653277230699;1,03410335705771e-06;1,07996359289244e-05;4,5055670293773e-06;"FOXP3/TNFSF4/SOCS1/CTLA4";4
"GO:0034341";"GO:0034341";"response to type II interferon";"5/25";"142/18888";0,0352112676056338;26,6028169014084;11,1486871424282;1,05331967009146e-06;1,09054907222401e-05;4,54972924649307e-06;"IL23R/HLA-DPA1/FASLG/IFNGR1/JAK1";5
"GO:0050671";"GO:0050671";"positive regulation of lymphocyte proliferation";"5/25";"143/18888";0,034965034965035;26,4167832167832;11,1068777887562;1,09051745098904e-06;1,11941150310926e-05;4,67014221026345e-06;"IL23R/FOXP3/HLA-DPA1/TNFSF4/HLA-DPB1";5
"GO:0002399";"GO:0002399";"MHC class II protein complex assembly";"3/25";"16/18888";0,1875;141,66;20,4912170051519;1,1340799683616e-06;1,14456306050612e-05;4,77507355099622e-06;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:0002503";"GO:0002503";"peptide antigen assembly with MHC class II protein complex";"3/25";"16/18888";0,1875;141,66;20,4912170051519;1,1340799683616e-06;1,14456306050612e-05;4,77507355099622e-06;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:0032946";"GO:0032946";"positive regulation of mononuclear cell proliferation";"5/25";"146/18888";0,0342465753424658;25,8739726027397;10,9839797833629;1,20837129426369e-06;1,20937827034224e-05;5,04548014096067e-06;"IL23R/FOXP3/HLA-DPA1/TNFSF4/HLA-DPB1";5
"GO:0010720";"GO:0010720";"positive regulation of cell development";"7/25";"454/18888";0,0154185022026432;11,648986784141;8,36127553021924;1,46230721538207e-06;1,45143055014369e-05;6,05531304499231e-06;"IL23R/FOXP3/GATA3/HLA-DRB1/IL10/TNFSF4/SOCS1";7
"GO:0030225";"GO:0030225";"macrophage differentiation";"4/25";"65/18888";0,0615384615384615;46,4935384615385;13,3754402808255;1,53012357077918e-06;1,48199871653693e-05;6,18284227241843e-06;"CASP10/GATA3/HLA-DRB1/SOCS1";4
"GO:0032613";"GO:0032613";"interleukin-10 production";"4/25";"65/18888";0,0615384615384615;46,4935384615385;13,3754402808255;1,53012357077918e-06;1,48199871653693e-05;6,18284227241843e-06;"IL23R/FOXP3/HLA-DRB1/TNFSF4";4
"GO:0032653";"GO:0032653";"regulation of interleukin-10 production";"4/25";"65/18888";0,0615384615384615;46,4935384615385;13,3754402808255;1,53012357077918e-06;1,48199871653693e-05;6,18284227241843e-06;"IL23R/FOXP3/HLA-DRB1/TNFSF4";4
"GO:0043122";"GO:0043122";"regulation of canonical NF-kappaB signal transduction";"6/25";"286/18888";0,020979020979021;15,8500699300699;9,21250650343461;1,58993910094933e-06;1,52761348819212e-05;6,37314536464742e-06;"CASP10/HLA-DRB1/FASLG/TNIP1/TRIM8/TNFAIP3";6
"GO:0090713";"GO:0090713";"immunological memory process";"3/25";"18/18888";0,166666666666667;125,92;19,3031590968519;1,64963077468957e-06;1,57238615904935e-05;6,55993524437959e-06;"IL23R/HLA-DRB1/TNFSF4";3
"GO:0031348";"GO:0031348";"negative regulation of defense response";"6/25";"291/18888";0,0206185567010309;15,5777319587629;9,12349254803409;1,75812677003507e-06;1,66260649670246e-05;6,93633106122416e-06;"FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFAIP3";6
"GO:0002443";"GO:0002443";"leukocyte mediated immunity";"7/25";"469/18888";0,0149253731343284;11,2764179104478;8,20429498319921;1,81546036155106e-06;1,69582683426302e-05;7,0749250458758e-06;"IL23R/FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFSF4";7
"GO:0032715";"GO:0032715";"negative regulation of interleukin-6 production";"4/25";"68/18888";0,0588235294117647;44,4423529411765;13,0648400935609;1,83561605707072e-06;1,69582683426302e-05;7,0749250458758e-06;"PTPN22/FOXP3/IL10/TNFAIP3";4
"GO:0072577";"GO:0072577";"endothelial cell apoptotic process";"4/25";"68/18888";0,0588235294117647;44,4423529411765;13,0648400935609;1,83561605707072e-06;1,69582683426302e-05;7,0749250458758e-06;"GATA3/FASLG/IL10/TNFAIP3";4
"GO:0002544";"GO:0002544";"chronic inflammatory response";"3/25";"19/18888";0,157894736842105;119,292631578947;18,7804573299433;1,95722541686903e-06;1,7943723096639e-05;7,48605302072849e-06;"FOXP3/IL10/TNFAIP3";3
"GO:0070665";"GO:0070665";"positive regulation of leukocyte proliferation";"5/25";"164/18888";0,0304878048780488;23,0341463414634;10,3172736435786;2,14319591037685e-06;1,94998355178985e-05;8,13525720366332e-06;"IL23R/FOXP3/HLA-DPA1/TNFSF4/HLA-DPB1";5
"GO:0002643";"GO:0002643";"regulation of tolerance induction";"3/25";"20/18888";0,15;113,328;18,2972660314215;2,30060683675776e-06;2,07746527138803e-05;8,66710608861651e-06;"PDCD1/FOXP3/HLA-B";3
"GO:0042130";"GO:0042130";"negative regulation of T cell proliferation";"4/25";"73/18888";0,0547945205479452;41,3983561643836;12,5898085107316;2,44241267485296e-06;2,18905792723762e-05;9,13266640400637e-06;"FOXP3/HLA-DRB1/IL10/CTLA4";4
"GO:0007249";"GO:0007249";"canonical NF-kappaB signal transduction";"6/25";"311/18888";0,0192926045016077;14,5759485530547;8,78837742066671;2,58318575942085e-06;2,29807859041811e-05;9,5874964638154e-06;"CASP10/HLA-DRB1/FASLG/TNIP1/TRIM8/TNFAIP3";6
"GO:0002396";"GO:0002396";"MHC protein complex assembly";"3/25";"21/18888";0,142857142857143;107,931428571429;17,8488279663121;2,68169687981851e-06;2,33385358888553e-05;9,73674839659504e-06;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:0002501";"GO:0002501";"peptide antigen assembly with MHC protein complex";"3/25";"21/18888";0,142857142857143;107,931428571429;17,8488279663121;2,68169687981851e-06;2,33385358888553e-05;9,73674839659504e-06;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:0032495";"GO:0032495";"response to muramyl dipeptide";"3/25";"21/18888";0,142857142857143;107,931428571429;17,8488279663121;2,68169687981851e-06;2,33385358888553e-05;9,73674839659504e-06;"PTPN22/IRF5/TNFAIP3";3
"GO:0007259";"GO:0007259";"receptor signaling pathway via JAK-STAT";"5/25";"174/18888";0,028735632183908;21,7103448275862;9,99136336539372;2,86609888429391e-06;2,47639191369567e-05;1,03314128657622e-05;"IL23R/STAT4/IL10/SOCS1/JAK1";5
"GO:0032720";"GO:0032720";"negative regulation of tumor necrosis factor production";"4/25";"78/18888";0,0512820512820513;38,7446153846154;12,160572463367;3,18664645086381e-06;2,73368741963388e-05;1,14048399294073e-05;"PTPN22/FOXP3/IL10/TNFAIP3";4
"GO:0070227";"GO:0070227";"lymphocyte apoptotic process";"4/25";"79/18888";0,0506329113924051;38,2541772151899;12,0795785064856;3,35361329739889e-06;2,85651742565679e-05;1,19172820422686e-05;"PDCD1/FASLG/IL10/FAS";4
"GO:1903556";"GO:1903556";"negative regulation of tumor necrosis factor superfamily cytokine production";"4/25";"80/18888";0,05;37,776;12,0000840609193;3,52697716569222e-06;2,98302787041997e-05;1,24450788055559e-05;"PTPN22/FOXP3/IL10/TNFAIP3";4
"GO:0045591";"GO:0045591";"positive regulation of regulatory T cell differentiation";"3/25";"23/18888";0,130434782608696;98,5460869565217;17,0408587955437;3,56465585220423e-06;2,99381236258551e-05;1,24900712966449e-05;"FOXP3/HLA-DRB1/SOCS1";3
"GO:0043373";"GO:0043373";"CD4-positive, alpha-beta T cell lineage commitment";"3/25";"24/18888";0,125;94,44;16,6750701214037;4,0703341535895e-06;3,37823671066388e-05;1,40938750539113e-05;"IL23R/FOXP3/JAK1";3
"GO:0002700";"GO:0002700";"regulation of production of molecular mediator of immune response";"5/25";"187/18888";0,0267379679144385;20,2010695187166;9,60638350032364;4,07863716108462e-06;3,37823671066388e-05;1,40938750539113e-05;"FOXP3/GATA3/IL10/IRF5/TNFSF4";5
"GO:0032640";"GO:0032640";"tumor necrosis factor production";"5/25";"189/18888";0,0264550264550265;19,9873015873016;9,550609143512;4,29631478562528e-06;3,51011840648705e-05;1,46440804723067e-05;"PTPN22/FOXP3/IFNGR1/IL10/TNFAIP3";5
"GO:0032680";"GO:0032680";"regulation of tumor necrosis factor production";"5/25";"189/18888";0,0264550264550265;19,9873015873016;9,550609143512;4,29631478562528e-06;3,51011840648705e-05;1,46440804723067e-05;"PTPN22/FOXP3/IFNGR1/IL10/TNFAIP3";5
"GO:0097696";"GO:0097696";"receptor signaling pathway via STAT";"5/25";"191/18888";0,0261780104712042;19,7780104712042;9,49568738932546;4,52302139549644e-06;3,67037074053461e-05;1,53126471141985e-05;"IL23R/STAT4/IL10/SOCS1/JAK1";5
"GO:0002483";"GO:0002483";"antigen processing and presentation of endogenous peptide antigen";"3/25";"25/18888";0,12;90,6624;16,33131266708;4,62133985302861e-06;3,72498601576333e-05;1,55404999649708e-05;"ERAP1/HLA-DRB1/HLA-B";3
"GO:0071706";"GO:0071706";"tumor necrosis factor superfamily cytokine production";"5/25";"194/18888";0,0257731958762887;19,4721649484536;9,41485543680275;4,8805972854154e-06;3,88185254290324e-05;1,61949411492348e-05;"PTPN22/FOXP3/IFNGR1/IL10/TNFAIP3";5
"GO:1903555";"GO:1903555";"regulation of tumor necrosis factor superfamily cytokine production";"5/25";"194/18888";0,0257731958762887;19,4721649484536;9,41485543680275;4,8805972854154e-06;3,88185254290324e-05;1,61949411492348e-05;"PTPN22/FOXP3/IFNGR1/IL10/TNFAIP3";5
"GO:0002363";"GO:0002363";"alpha-beta T cell lineage commitment";"3/25";"26/18888";0,115384615384615;87,1753846153846;16,0074497163592;5,219560569403e-06;4,09718447310654e-05;1,70932977711443e-05;"IL23R/FOXP3/JAK1";3
"GO:0046639";"GO:0046639";"negative regulation of alpha-beta T cell differentiation";"3/25";"26/18888";0,115384615384615;87,1753846153846;16,0074497163592;5,219560569403e-06;4,09718447310654e-05;1,70932977711443e-05;"FOXP3/TNFSF4/SOCS1";3
"GO:0045765";"GO:0045765";"regulation of angiogenesis";"6/25";"353/18888";0,0169971671388102;12,8416997167139;8,17619448997161;5,35648655934223e-06;4,17736386868183e-05;1,74278031595824e-05;"ERAP1/FASLG/IL10/ETS1/TNFAIP3/JAK1";6
"GO:0050672";"GO:0050672";"negative regulation of lymphocyte proliferation";"4/25";"89/18888";0,0449438202247191;33,9559550561798;11,3450821095823;5,40144490421907e-06;4,18524859997878e-05;1,74606979586301e-05;"FOXP3/HLA-DRB1/IL10/CTLA4";4
"GO:0032945";"GO:0032945";"negative regulation of mononuclear cell proliferation";"4/25";"90/18888";0,0444444444444444;33,5786666666667;11,2783313664118;5,64764325071259e-06;4,34796124622168e-05;1,81395289294143e-05;"FOXP3/HLA-DRB1/IL10/CTLA4";4
"GO:0050728";"GO:0050728";"negative regulation of inflammatory response";"5/25";"201/18888";0,0248756218905473;18,7940298507463;9,2331238872118;5,80151990857815e-06;4,43797796828176e-05;1,85150752697499e-05;"FOXP3/GATA3/HLA-DRB1/IL10/TNFAIP3";5
"GO:0032753";"GO:0032753";"positive regulation of interleukin-4 production";"3/25";"27/18888";0,111111111111111;83,9466666666667;15,701624048192;5,86687712232426e-06;4,45956925564015e-05;1,86051532993095e-05;"FOXP3/GATA3/TNFSF4";3
"GO:1901342";"GO:1901342";"regulation of vasculature development";"6/25";"362/18888";0,0165745856353591;12,5224309392265;8,0584901861299;6,187870424156e-06;4,6739826285606e-05;1,94996777351755e-05;"ERAP1/FASLG/IL10/ETS1/TNFAIP3/JAK1";6
"GO:0032703";"GO:0032703";"negative regulation of interleukin-2 production";"3/25";"28/18888";0,107142857142857;80,9485714285714;15,4122126123013;6,56516354741958e-06;4,89736734189498e-05;2,04316302619923e-05;"FOXP3/GATA3/TNFAIP3";3
"GO:0043369";"GO:0043369";"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment";"3/25";"28/18888";0,107142857142857;80,9485714285714;15,4122126123013;6,56516354741958e-06;4,89736734189498e-05;2,04316302619923e-05;"IL23R/FOXP3/JAK1";3
"GO:0019886";"GO:0019886";"antigen processing and presentation of exogenous peptide antigen via MHC class II";"3/25";"31/18888";0,0967741935483871;73,1148387096774;14,6290220671935;8,98448097248534e-06;6,66071706663882e-05;2,77882582384862e-05;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:0019883";"GO:0019883";"antigen processing and presentation of endogenous antigen";"3/25";"32/18888";0,09375;70,83;14,3925702714255;9,90525209632489e-06;7,29828697404061e-05;3,04481756399783e-05;"ERAP1/HLA-DRB1/HLA-B";3
"GO:0071222";"GO:0071222";"cellular response to lipopolysaccharide";"5/25";"225/18888";0,0222222222222222;16,7893333333333;8,67382062152241;1,0036237424044e-05;7,34970801602247e-05;3,06627022711486e-05;"PTPN22/IL10/TNIP1/TNFSF4/TNFAIP3";5
"GO:0072539";"GO:0072539";"T-helper 17 cell differentiation";"3/25";"33/18888";0,0909090909090909;68,6836363636364;14,1668565772866;1,08862620437945e-05;7,92387922096801e-05;3,30581226975833e-05;"IL23R/FOXP3/JAK1";3
"GO:0002360";"GO:0002360";"T cell lineage commitment";"3/25";"34/18888";0,0882352941176471;66,6635294117647;13,9510868260829;1,19293444660885e-05;8,63080885769417e-05;3,60074062514784e-05;"IL23R/FOXP3/JAK1";3
"GO:0002495";"GO:0002495";"antigen processing and presentation of peptide antigen via MHC class II";"3/25";"35/18888";0,0857142857142857;64,7588571428571;13,744546800397;1,30363263366561e-05;9,37522630558319e-05;3,91130875275656e-05;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:0071219";"GO:0071219";"cellular response to molecule of bacterial origin";"5/25";"238/18888";0,0210084033613445;15,872268907563;8,4056712775897;1,31705544113829e-05;9,41537848099454e-05;3,92806008760542e-05;"PTPN22/IL10/TNIP1/TNFSF4/TNFAIP3";5
"GO:0002573";"GO:0002573";"myeloid leukocyte differentiation";"5/25";"239/18888";0,0209205020920502;15,8058577405858;8,38592280645389;1,34400497855815e-05;9,50994338995326e-05;3,96751220791249e-05;"IL23R/CASP10/GATA3/HLA-DRB1/SOCS1";5
"GO:1902106";"GO:1902106";"negative regulation of leukocyte differentiation";"4/25";"112/18888";0,0357142857142857;26,9828571428571;10,0401566917798;1,34612021339888e-05;9,50994338995326e-05;3,96751220791249e-05;"FOXP3/TNFSF4/SOCS1/CTLA4";4
"GO:0002504";"GO:0002504";"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II";"3/25";"37/18888";0,0810810810810811;61,2583783783784;13,3566399058466;1,5449263018072e-05;0,000107352571941677;4,4787084661237e-05;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:0045191";"GO:0045191";"regulation of isotype switching";"3/25";"37/18888";0,0810810810810811;61,2583783783784;13,3566399058466;1,5449263018072e-05;0,000107352571941677;4,4787084661237e-05;"FOXP3/IL10/TNFSF4";3
"GO:0071887";"GO:0071887";"leukocyte apoptotic process";"4/25";"116/18888";0,0344827586206897;26,0524137931034;9,85302104366201;1,5463775974946e-05;0,000107352571941677;4,4787084661237e-05;"PDCD1/FASLG/IL10/FAS";4
"GO:0002369";"GO:0002369";"T cell cytokine production";"3/25";"38/18888";0,0789473684210526;59,6463157894737;13,174161034077;1,67588385225828e-05;0,000115013514660697;4,79832008225529e-05;"FOXP3/GATA3/TNFSF4";3
"GO:0002724";"GO:0002724";"regulation of T cell cytokine production";"3/25";"38/18888";0,0789473684210526;59,6463157894737;13,174161034077;1,67588385225828e-05;0,000115013514660697;4,79832008225529e-05;"FOXP3/GATA3/TNFSF4";3
"GO:1903707";"GO:1903707";"negative regulation of hemopoiesis";"4/25";"119/18888";0,0336134453781513;25,3956302521008;9,71876471118212;1,71036497471962e-05;0,000116712973558993;4,86922086104391e-05;"FOXP3/TNFSF4/SOCS1/CTLA4";4
"GO:0071346";"GO:0071346";"cellular response to type II interferon";"4/25";"120/18888";0,0333333333333333;25,184;9,67510912121421;1,76776784511731e-05;0,000119948541355135;5,00420751873826e-05;"HLA-DPA1/FASLG/IFNGR1/JAK1";4
"GO:0002698";"GO:0002698";"negative regulation of immune effector process";"4/25";"121/18888";0,0330578512396694;24,975867768595;9,63198294692081;1,82657670752059e-05;0,000123242619423159;5,14163520271912e-05;"FOXP3/HLA-B/IL10/TNFSF4";4
"GO:0030099";"GO:0030099";"myeloid cell differentiation";"6/25";"439/18888";0,0136674259681093;10,326013667426;7,1976049210058;1,85392697665502e-05;0,000124389178712999;5,18946922015753e-05;"IL23R/CASP10/GATA3/HLA-DRB1/SOCS1/ETS1";6
"GO:0001916";"GO:0001916";"positive regulation of T cell mediated cytotoxicity";"3/25";"40/18888";0,075;56,664;12,829740807398;1,95932059386412e-05;0,000130730224068378;5,45401522034691e-05;"IL23R/HLA-DRB1/HLA-B";3
"GO:0002478";"GO:0002478";"antigen processing and presentation of exogenous peptide antigen";"3/25";"41/18888";0,0731707317073171;55,2819512195122;12,6669593145904;2,11215788829129e-05;0,000140149260985516;5,84697385767173e-05;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:0071216";"GO:0071216";"cellular response to biotic stimulus";"5/25";"265/18888";0,0188679245283019;14,2550943396226;7,91092105335002;2,2101760273301e-05;0,000145847330155135;6,0846951359695e-05;"PTPN22/IL10/TNIP1/TNFSF4/TNFAIP3";5
"GO:0032735";"GO:0032735";"positive regulation of interleukin-12 production";"3/25";"42/18888";0,0714285714285714;53,9657142857143;12,5099621991029;2,27264543751866e-05;0,000148339520133691;6,18866835388378e-05;"IL23R/IRF5/TNFSF4";3
"GO:0042092";"GO:0042092";"type 2 immune response";"3/25";"42/18888";0,0714285714285714;53,9657142857143;12,5099621991029;2,27264543751866e-05;0,000148339520133691;6,18866835388378e-05;"GATA3/IL10/TNFSF4";3
"GO:0032102";"GO:0032102";"negative regulation of response to external stimulus";"6/25";"456/18888";0,0131578947368421;9,94105263157895;7,03608300081739;2,29722808280389e-05;0,000149133563645809;6,22179554716729e-05;"FOXP3/GATA3/HLA-DRB1/HLA-B/IL10/TNFAIP3";6
"GO:0043368";"GO:0043368";"positive T cell selection";"3/25";"43/18888";0,0697674418604651;52,7106976744186;12,3584119094295;2,44096065071981e-05;0,000157612566748091;6,57553633131087e-05;"IL23R/FOXP3/JAK1";3
"GO:0002702";"GO:0002702";"positive regulation of production of molecular mediator of immune response";"4/25";"134/18888";0,0298507462686567;22,5528358208955;9,11498537475154;2,72907263988271e-05;0,000175273595748617;7,3123477432264e-05;"GATA3/IL10/IRF5/TNFSF4";4
"GO:0042113";"GO:0042113";"B cell activation";"5/25";"278/18888";0,0179856115107914;13,5884892086331;7,69784098264192;2,78090069468921e-05;0,000177652219910731;7,41158303847741e-05;"FOXP3/IL10/TNFSF4/TNFAIP3/CTLA4";5
"GO:0046636";"GO:0046636";"negative regulation of alpha-beta T cell activation";"3/25";"45/18888";0,0666666666666667;50,368;12,0704337956579;2,80178043567898e-05;0,000178039063664045;7,4277220127162e-05;"FOXP3/TNFSF4/SOCS1";3
"GO:0072538";"GO:0072538";"T-helper 17 type immune response";"3/25";"47/18888";0,0638297872340425;48,2246808510638;11,8008176051039;3,19602345706498e-05;0,000202022324838687;8,42829454605503e-05;"IL23R/FOXP3/JAK1";3
"GO:0032620";"GO:0032620";"interleukin-17 production";"3/25";"48/18888";0,0625;47,22;11,6722941278775;3,40611527879415e-05;0,000213059606762072;8,88876574948474e-05;"IL23R/FOXP3/TNFSF4";3
"GO:0032660";"GO:0032660";"regulation of interleukin-17 production";"3/25";"48/18888";0,0625;47,22;11,6722941278775;3,40611527879415e-05;0,000213059606762072;8,88876574948474e-05;"IL23R/FOXP3/TNFSF4";3
"GO:0051402";"GO:0051402";"neuron apoptotic process";"5/25";"292/18888";0,0171232876712329;12,9369863013699;7,48380502908112;3,51750741844963e-05;0,000218887378733576;9,1318981793402e-05;"CASP10/GATA3/FASLG/IL10/FAS";5
"GO:0001914";"GO:0001914";"regulation of T cell mediated cytotoxicity";"3/25";"50/18888";0,06;45,3312;11,4267626186801;3,85310707336871e-05;0,000237311876672606;9,90056122495819e-05;"IL23R/HLA-DRB1/HLA-B";3
"GO:0019884";"GO:0019884";"antigen processing and presentation of exogenous antigen";"3/25";"50/18888";0,06;45,3312;11,4267626186801;3,85310707336871e-05;0,000237311876672606;9,90056122495819e-05;"HLA-DRB1/HLA-DPA1/HLA-DPB1";3
"GO:1904019";"GO:1904019";"epithelial cell apoptotic process";"4/25";"147/18888";0,0272108843537415;20,5583673469388;8,66644525537433;3,92269781972535e-05;0,000240365310280109;0,000100279493135836;"GATA3/FASLG/IL10/TNFAIP3";4
"GO:0051607";"GO:0051607";"defense response to virus";"5/25";"307/18888";0,0162866449511401;12,3048859934853;7,27020982475276;4,46644419166798e-05;0,000272294389552957;0,000113600183555114;"IL23R/FOXP3/IRF5/TRIM8/TNFAIP3";5
"GO:0002204";"GO:0002204";"somatic recombination of immunoglobulin genes involved in immune response";"3/25";"53/18888";0,0566037735849057;42,7652830188679;11,084514181691;4,59319839302646e-05;0,000275821563501239;0,000115071707109505;"FOXP3/IL10/TNFSF4";3
"GO:0002208";"GO:0002208";"somatic diversification of immunoglobulins involved in immune response";"3/25";"53/18888";0,0566037735849057;42,7652830188679;11,084514181691;4,59319839302646e-05;0,000275821563501239;0,000115071707109505;"FOXP3/IL10/TNFSF4";3
