stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000363512	9606.ENSP00000330442	ALOX5	PLB1	9606	0.685	0	0	0	0.089	0.051	0.65	0.081
9606.ENSP00000363512	9606.ENSP00000290472	ALOX5	PLA2G4D	9606	0.677	0	0	0	0	0	0.65	0.116
9606.ENSP00000363512	9606.ENSP00000382434	ALOX5	PLA2G4E	9606	0.67	0	0	0	0	0	0.65	0.098
9606.ENSP00000363512	9606.ENSP00000445772	ALOX5	LTB4R2	9606	0.667	0	0	0	0	0	0	0.667
9606.ENSP00000363512	9606.ENSP00000342385	ALOX5	PTGES	9606	0.666	0	0	0	0	0	0	0.666
9606.ENSP00000363512	9606.ENSP00000362123	ALOX5	PLA2G12B	9606	0.666	0	0	0	0	0.045	0.65	0.081
9606.ENSP00000363512	9606.ENSP00000371886	ALOX5	JMJD7-PLA2G4B	9606	0.656	0	0	0	0.06	0	0.65	0
9606.ENSP00000363512	9606.ENSP00000219070	ALOX5	MMP2	9606	0.653	0	0	0	0.057	0.045	0	0.645
9606.ENSP00000363512	9606.ENSP00000247992	ALOX5	PLA2G2C	9606	0.65	0	0	0	0	0	0.65	0
9606.ENSP00000363512	9606.ENSP00000477908	ALOX5	CCL3	9606	0.64	0	0	0	0.137	0	0	0.6
9606.ENSP00000363512	9606.ENSP00000231449	ALOX5	IL4	9606	0.628	0	0	0	0.055	0	0.4	0.398
9606.ENSP00000363512	9606.ENSP00000398698	ALOX5	TNF	9606	0.625	0	0	0	0.146	0	0	0.579
9606.ENSP00000363512	9606.ENSP00000263341	ALOX5	IL1B	9606	0.621	0	0	0	0.141	0	0	0.577
9606.ENSP00000363512	9606.ENSP00000427279	ALOX5	CXCL2	9606	0.616	0	0	0	0.074	0	0	0.603
9606.ENSP00000363512	9606.ENSP00000264657	ALOX5	STAT3	9606	0.615	0	0	0	0.069	0	0	0.604
9606.ENSP00000363512	9606.ENSP00000361423	ALOX5	ABL1	9606	0.605	0	0	0	0.083	0.066	0	0.575
9606.ENSP00000363512	9606.ENSP00000304915	ALOX5	IL13	9606	0.605	0	0	0	0	0	0.4	0.37
9606.ENSP00000363512	9606.ENSP00000252486	ALOX5	APOE	9606	0.589	0	0	0	0.044	0	0	0.588
9606.ENSP00000363512	9606.ENSP00000365012	ALOX5	HCK	9606	0.573	0	0	0	0.347	0.31	0	0.128
9606.ENSP00000363512	9606.ENSP00000363117	ALOX5	FGR	9606	0.568	0	0	0	0.35	0.31	0	0.114
9606.ENSP00000363512	9606.ENSP00000289902	ALOX5	FCER1G	9606	0.552	0	0	0	0.205	0	0	0.46
9606.ENSP00000363512	9606.ENSP00000367930	ALOX5	OXER1	9606	0.548	0	0	0	0.122	0	0	0.507
9606.ENSP00000363512	9606.ENSP00000380948	ALOX5	ITGB2	9606	0.538	0	0	0	0.396	0	0	0.266
9606.ENSP00000363512	9606.ENSP00000389414	ALOX5	TBXAS1	9606	0.537	0	0	0	0.151	0.071	0	0.46
9606.ENSP00000363512	9606.ENSP00000437256	ALOX5	DICER1	9606	0.533	0	0	0	0.077	0.474	0	0.116
9606.ENSP00000363512	9606.ENSP00000376345	ALOX5	GRB2	9606	0.533	0	0	0	0.05	0.51	0	0.079
9606.ENSP00000363512	9606.ENSP00000385675	ALOX5	IL6	9606	0.529	0	0	0	0.042	0	0	0.529
9606.ENSP00000363512	9606.ENSP00000430269	ALOX5	EPHX2	9606	0.519	0	0	0	0	0.05	0	0.514
9606.ENSP00000363512	9606.ENSP00000270590	ALOX5	GPR32	9606	0.517	0	0	0	0.061	0	0	0.507
9606.ENSP00000363512	9606.ENSP00000379512	ALOX5	MGST1	9606	0.515	0	0	0	0.042	0	0	0.515
9606.ENSP00000363512	9606.ENSP00000468897	ALOX5	FPR2	9606	0.514	0	0	0	0.158	0	0	0.446
9606.ENSP00000363512	9606.ENSP00000346103	ALOX5	GPX4	9606	0.51	0	0	0	0.055	0.093	0	0.474
9606.ENSP00000363512	9606.ENSP00000287820	ALOX5	PPARG	9606	0.509	0	0	0	0.093	0	0	0.48
9606.ENSP00000363512	9606.ENSP00000367851	ALOX5	CYBB	9606	0.508	0	0	0	0.359	0.069	0	0.242
9606.ENSP00000363512	9606.ENSP00000496959	ALOX5	ITGAM	9606	0.492	0	0	0	0.346	0	0	0.255
9606.ENSP00000363512	9606.ENSP00000260970	ALOX5	PPIG	9606	0.49	0	0	0	0	0	0	0.49
9606.ENSP00000363512	9606.ENSP00000380334	ALOX5	NCF4	9606	0.485	0	0	0	0.433	0	0	0.129
9606.ENSP00000363512	9606.ENSP00000449716	ALOX5	CMKLR1	9606	0.483	0	0	0	0.127	0	0	0.432
9606.ENSP00000363512	9606.ENSP00000260010	ALOX5	TLR2	9606	0.482	0	0	0	0.277	0	0	0.313
9606.ENSP00000363512	9606.ENSP00000306512	ALOX5	CXCL8	9606	0.48	0	0	0	0.044	0	0	0.479
9606.ENSP00000363512	9606.ENSP00000361405	ALOX5	MMP9	9606	0.478	0	0	0	0.178	0.045	0	0.388
9606.ENSP00000363512	9606.ENSP00000239938	ALOX5	EGR1	9606	0.473	0	0	0	0	0.057	0	0.465
9606.ENSP00000363512	9606.ENSP00000384273	ALOX5	RELA	9606	0.472	0	0	0	0.098	0.328	0	0.198
9606.ENSP00000363512	9606.ENSP00000347197	ALOX5	C5AR1	9606	0.471	0	0	0	0.139	0	0	0.411
9606.ENSP00000363512	9606.ENSP00000296522	ALOX5	HPGD	9606	0.469	0	0	0	0.12	0.062	0	0.408
9606.ENSP00000363512	9606.ENSP00000444896	ALOX5	NUTM1	9606	0.467	0	0	0	0	0.456	0	0.062
9606.ENSP00000363512	9606.ENSP00000482604	ALOX5	HSH2D	9606	0.465	0	0	0	0.075	0	0	0.446
9606.ENSP00000363512	9606.ENSP00000341821	ALOX5	FPR3	9606	0.465	0	0	0	0.14	0	0	0.404
9606.ENSP00000363512	9606.ENSP00000339787	ALOX5	ACSL4	9606	0.465	0	0	0	0.06	0.05	0	0.448
9606.ENSP00000363512	9606.ENSP00000278840	ALOX5	FADS2	9606	0.465	0	0	0	0	0.053	0.109	0.417
9606.ENSP00000363512	9606.ENSP00000274793	ALOX5	PLA2G7	9606	0.458	0	0	0	0.119	0	0	0.41
9606.ENSP00000363512	9606.ENSP00000369786	ALOX5	PIR	9606	0.454	0	0	0	0.055	0.091	0	0.415
9606.ENSP00000363512	9606.ENSP00000384371	ALOX5	BCL6	9606	0.453	0	0	0	0.165	0.057	0	0.361
9606.ENSP00000363512	9606.ENSP00000363089	ALOX5	TLR4	9606	0.451	0	0	0	0.165	0	0	0.37
9606.ENSP00000363512	9606.ENSP00000302846	ALOX5	PTGER4	9606	0.451	0	0	0	0.067	0	0	0.436
9606.ENSP00000363512	9606.ENSP00000312326	ALOX5	AOC3	9606	0.449	0	0	0	0.073	0	0	0.43
9606.ENSP00000363512	9606.ENSP00000226574	ALOX5	NFKB1	9606	0.449	0	0	0	0.084	0	0	0.423
9606.ENSP00000363512	9606.ENSP00000309591	ALOX5	PRKACA	9606	0.448	0	0	0	0	0.292	0	0.252
9606.ENSP00000363512	9606.ENSP00000370517	ALOX5	PFKP	9606	0.446	0	0	0	0.062	0	0	0.434
9606.ENSP00000363512	9606.ENSP00000294785	ALOX5	NCSTN	9606	0.442	0	0	0	0.059	0.36	0	0.147
9606.ENSP00000363512	9606.ENSP00000225275	ALOX5	MPO	9606	0.442	0	0	0	0.105	0	0	0.402
9606.ENSP00000363512	9606.ENSP00000412237	ALOX5	IL10	9606	0.44	0	0	0	0.05	0	0	0.435
9606.ENSP00000363512	9606.ENSP00000248923	ALOX5	GGT1	9606	0.437	0	0	0	0.081	0	0.098	0.375
9606.ENSP00000363512	9606.ENSP00000296140	ALOX5	CCR1	9606	0.437	0	0	0	0.162	0	0	0.356
9606.ENSP00000363512	9606.ENSP00000244043	ALOX5	PTGIS	9606	0.436	0	0	0	0.064	0.065	0	0.406
9606.ENSP00000363512	9606.ENSP00000307786	ALOX5	CYCS	9606	0.435	0	0	0	0.045	0	0	0.432
9606.ENSP00000363512	9606.ENSP00000465630	ALOX5	EVPL	9606	0.432	0	0	0	0.042	0.045	0	0.43
9606.ENSP00000363512	9606.ENSP00000320147	ALOX5	EZH2	9606	0.429	0	0	0	0.053	0	0	0.421
9606.ENSP00000363512	9606.ENSP00000322229	ALOX5	FADS1	9606	0.427	0	0	0	0	0.053	0.109	0.375
9606.ENSP00000363512	9606.ENSP00000312999	ALOX5	GNAI2	9606	0.427	0	0	0	0.063	0.045	0	0.411
9606.ENSP00000363512	9606.ENSP00000383232	ALOX5	GGT1-2	9606	0.427	0	0	0	0.094	0	0.098	0.355
9606.ENSP00000363512	9606.ENSP00000263339	ALOX5	IL1A	9606	0.427	0	0	0	0.055	0	0	0.419
9606.ENSP00000363512	9606.ENSP00000225831	ALOX5	CCL2	9606	0.426	0	0	0	0.088	0	0	0.396
9606.ENSP00000363512	9606.ENSP00000471493	ALOX5	FPR1	9606	0.423	0	0	0	0.266	0	0	0.246
9606.ENSP00000363512	9606.ENSP00000216797	ALOX5	NFKBIA	9606	0.42	0	0	0	0.123	0	0	0.366
9606.ENSP00000363512	9606.ENSP00000292513	ALOX5	PTGER1	9606	0.418	0	0	0	0	0	0	0.419
9606.ENSP00000363512	9606.ENSP00000451828	ALOX5	AKT1	9606	0.417	0	0	0	0	0.066	0	0.401
9606.ENSP00000363512	9606.ENSP00000385519	ALOX5	CD14	9606	0.416	0	0	0	0.329	0	0	0.166
9606.ENSP00000363512	9606.ENSP00000229135	ALOX5	IFNG	9606	0.414	0	0	0	0.049	0	0	0.41
9606.ENSP00000363512	9606.ENSP00000386458	ALOX5	PRPF40A	9606	0.407	0	0	0	0.049	0.066	0	0.386
9606.ENSP00000363512	9606.ENSP00000302079	ALOX5	C3AR1	9606	0.406	0	0	0	0.173	0	0	0.311
9606.ENSP00000363512	9606.ENSP00000257770	ALOX5	NT5E	9606	0.406	0	0	0	0	0	0	0.406
9606.ENSP00000363512	9606.ENSP00000356505	ALOX5	NCF2	9606	0.405	0	0	0	0.31	0	0	0.174
9606.ENSP00000363512	9606.ENSP00000385523	ALOX5	PPARA	9606	0.403	0	0	0	0.086	0	0	0.374
9606.ENSP00000363512	9606.ENSP00000393333	ALOX5	TBXA2R	9606	0.402	0	0	0	0.044	0	0	0.4
9606.ENSP00000363512	9606.ENSP00000494750	ALOX5	ACTB	9606	0.401	0	0	0	0.103	0.043	0	0.358
